Zip Code,Sub-Market Region,State,Master County
35502,BIRM.BIRMINGHAM,AL,Walker County
35503,BIRM.BIRMINGHAM,AL,Walker County
35504,BIRM.BIRMINGHAM,AL,Walker County
35510,BIRM.BIRMINGHAM,AL,Walker County
35540,BIRM.HUNTSVILLE,AL,Winston County
35541,BIRM.HUNTSVILLE,AL,Winston County
35542,BIRM.TUSCALOOSA,AL,Fayette County
35543,BIRM.HUNTSVILLE,AL,Marion County
35544,BIRM.TUSCALOOSA,AL,Lamar County
35545,BIRM.TUSCALOOSA,AL,Fayette County
35546,BIRM.TUSCALOOSA,AL,Fayette County
35548,BIRM.HUNTSVILLE,AL,Marion County
35549,BIRM.BIRMINGHAM,AL,Walker County
35550,BIRM.BIRMINGHAM,AL,Walker County
35551,BIRM.HUNTSVILLE,AL,Winston County
35552,BIRM.TUSCALOOSA,AL,Lamar County
35553,BIRM.HUNTSVILLE,AL,Winston County
35554,BIRM.TUSCALOOSA,AL,Fayette County
35555,BIRM.TUSCALOOSA,AL,Fayette County
35559,BIRM.TUSCALOOSA,AL,Fayette County
35560,BIRM.BIRMINGHAM,AL,Walker County
35563,BIRM.HUNTSVILLE,AL,Marion County
35564,BIRM.HUNTSVILLE,AL,Marion County
35565,BIRM.HUNTSVILLE,AL,Winston County
35570,BIRM.HUNTSVILLE,AL,Marion County
35571,BIRM.HUNTSVILLE,AL,Franklin County
35572,BIRM.HUNTSVILLE,AL,Winston County
35573,BIRM.BIRMINGHAM,AL,Walker County
35574,BIRM.TUSCALOOSA,AL,Lamar County
35575,BIRM.HUNTSVILLE,AL,Winston County
35576,BIRM.TUSCALOOSA,AL,Lamar County
35577,BIRM.HUNTSVILLE,AL,Winston County
35578,BIRM.BIRMINGHAM,AL,Walker County
35579,BIRM.BIRMINGHAM,AL,Walker County
35580,BIRM.BIRMINGHAM,AL,Walker County
35581,BIRM.HUNTSVILLE,AL,Franklin County
35582,BIRM.HUNTSVILLE,AL,Franklin County
35584,BIRM.BIRMINGHAM,AL,Walker County
35585,BIRM.HUNTSVILLE,AL,Franklin County
35586,BIRM.TUSCALOOSA,AL,Lamar County
35587,BIRM.BIRMINGHAM,AL,Walker County
35592,BIRM.TUSCALOOSA,AL,Lamar County
35593,BIRM.HUNTSVILLE,AL,Franklin County
35594,BIRM.HUNTSVILLE,AL,Marion County
35601,BIRM.HUNTSVILLE,AL,Morgan County
35602,BIRM.HUNTSVILLE,AL,Morgan County
35603,BIRM.HUNTSVILLE,AL,Morgan County
35609,BIRM.HUNTSVILLE,AL,Morgan County
35610,BIRM.HUNTSVILLE,AL,Lauderdale County
35611,BIRM.HUNTSVILLE,AL,Limestone County
35612,BIRM.HUNTSVILLE,AL,Limestone County
35613,BIRM.HUNTSVILLE,AL,Limestone County
35614,BIRM.HUNTSVILLE,AL,Limestone County
35615,BIRM.HUNTSVILLE,AL,Limestone County
35616,BIRM.HUNTSVILLE,AL,Colbert County
35617,BIRM.HUNTSVILLE,AL,Lauderdale County
35618,BIRM.HUNTSVILLE,AL,Lawrence County
35619,BIRM.HUNTSVILLE,AL,Lawrence County
35620,BIRM.HUNTSVILLE,AL,Limestone County
35621,BIRM.HUNTSVILLE,AL,Morgan County
35622,BIRM.HUNTSVILLE,AL,Morgan County
35630,BIRM.HUNTSVILLE,AL,Lauderdale County
35631,BIRM.HUNTSVILLE,AL,Lauderdale County
35632,BIRM.HUNTSVILLE,AL,Lauderdale County
35633,BIRM.HUNTSVILLE,AL,Lauderdale County
35634,BIRM.HUNTSVILLE,AL,Lauderdale County
35640,BIRM.HUNTSVILLE,AL,Morgan County
35643,BIRM.HUNTSVILLE,AL,Lawrence County
35645,BIRM.HUNTSVILLE,AL,Lauderdale County
35646,BIRM.HUNTSVILLE,AL,Colbert County
35647,BIRM.HUNTSVILLE,AL,Limestone County
35648,BIRM.HUNTSVILLE,AL,Lauderdale County
35649,BIRM.HUNTSVILLE,AL,Limestone County
35650,BIRM.HUNTSVILLE,AL,Lawrence County
35651,BIRM.HUNTSVILLE,AL,Lawrence County
35652,BIRM.HUNTSVILLE,AL,Lauderdale County
35653,BIRM.HUNTSVILLE,AL,Franklin County
35654,BIRM.HUNTSVILLE,AL,Franklin County
35660,BIRM.HUNTSVILLE,AL,Colbert County
35661,BIRM.HUNTSVILLE,AL,Colbert County
35662,BIRM.HUNTSVILLE,AL,Colbert County
35670,BIRM.HUNTSVILLE,AL,Morgan County
35671,BIRM.HUNTSVILLE,AL,Limestone County
35672,BIRM.HUNTSVILLE,AL,Lawrence County
35673,BIRM.HUNTSVILLE,AL,Lawrence County
35674,BIRM.HUNTSVILLE,AL,Colbert County
35677,BIRM.HUNTSVILLE,AL,Lauderdale County
35739,BIRM.HUNTSVILLE,AL,Limestone County
35740,BIRM.HUNTSVILLE,AL,Jackson County
35741,BIRM.HUNTSVILLE,AL,Madison County
35742,BIRM.HUNTSVILLE,AL,Limestone County
35744,BIRM.HUNTSVILLE,AL,Jackson County
35745,BIRM.HUNTSVILLE,AL,Jackson County
35746,BIRM.HUNTSVILLE,AL,Jackson County
35747,BIRM.HUNTSVILLE,AL,Marshall County
35748,BIRM.HUNTSVILLE,AL,Madison County
35749,BIRM.HUNTSVILLE,AL,Madison County
35750,BIRM.HUNTSVILLE,AL,Madison County
35751,BIRM.HUNTSVILLE,AL,Jackson County
35752,BIRM.HUNTSVILLE,AL,Jackson County
35754,BIRM.HUNTSVILLE,AL,Morgan County
35755,BIRM.HUNTSVILLE,AL,Marshall County
35756,BIRM.HUNTSVILLE,AL,Limestone County
35757,BIRM.HUNTSVILLE,AL,Madison County
35758,BIRM.HUNTSVILLE,AL,Madison County
35759,BIRM.HUNTSVILLE,AL,Madison County
35760,BIRM.HUNTSVILLE,AL,Madison County
35761,BIRM.HUNTSVILLE,AL,Madison County
35762,BIRM.HUNTSVILLE,AL,Madison County
35763,BIRM.HUNTSVILLE,AL,Madison County
35764,BIRM.HUNTSVILLE,AL,Jackson County
35765,BIRM.HUNTSVILLE,AL,Jackson County
35766,BIRM.HUNTSVILLE,AL,Jackson County
35767,BIRM.HUNTSVILLE,AL,Madison County
35768,BIRM.HUNTSVILLE,AL,Jackson County
35769,BIRM.HUNTSVILLE,AL,Jackson County
35771,BIRM.HUNTSVILLE,AL,Jackson County
35772,BIRM.HUNTSVILLE,AL,Jackson County
35773,BIRM.HUNTSVILLE,AL,Madison County
35774,BIRM.HUNTSVILLE,AL,Jackson County
35775,BIRM.HUNTSVILLE,AL,Morgan County
35776,BIRM.HUNTSVILLE,AL,Jackson County
35801,BIRM.HUNTSVILLE,AL,Madison County
35802,BIRM.HUNTSVILLE,AL,Madison County
35803,BIRM.HUNTSVILLE,AL,Madison County
35804,BIRM.HUNTSVILLE,AL,Madison County
35805,BIRM.HUNTSVILLE,AL,Madison County
35806,BIRM.HUNTSVILLE,AL,Madison County
35807,BIRM.HUNTSVILLE,AL,Madison County
35808,BIRM.HUNTSVILLE,AL,Madison County
35809,BIRM.HUNTSVILLE,AL,Madison County
35810,BIRM.HUNTSVILLE,AL,Madison County
35811,BIRM.HUNTSVILLE,AL,Madison County
35812,BIRM.HUNTSVILLE,AL,Madison County
35813,BIRM.HUNTSVILLE,AL,Madison County
35814,BIRM.HUNTSVILLE,AL,Madison County
35815,BIRM.HUNTSVILLE,AL,Madison County
35816,BIRM.HUNTSVILLE,AL,Madison County
35824,BIRM.HUNTSVILLE,AL,Madison County
35893,BIRM.HUNTSVILLE,AL,Madison County
35894,BIRM.HUNTSVILLE,AL,Madison County
35896,BIRM.HUNTSVILLE,AL,Madison County
35898,BIRM.HUNTSVILLE,AL,Madison County
35899,BIRM.HUNTSVILLE,AL,Madison County
35901,BIRM.BIRMINGHAM,AL,Etowah County
35902,BIRM.BIRMINGHAM,AL,Etowah County
35903,BIRM.BIRMINGHAM,AL,Etowah County
35904,BIRM.BIRMINGHAM,AL,Etowah County
35905,BIRM.BIRMINGHAM,AL,Etowah County
35906,BIRM.BIRMINGHAM,AL,Etowah County
35907,BIRM.BIRMINGHAM,AL,Etowah County
35950,BIRM.HUNTSVILLE,AL,Marshall County
35951,BIRM.HUNTSVILLE,AL,Marshall County
35952,BIRM.BIRMINGHAM,AL,Etowah County
35953,BIRM.BIRMINGHAM,AL,St. Clair County
35954,BIRM.BIRMINGHAM,AL,Etowah County
35956,BIRM.BIRMINGHAM,AL,Etowah County
35957,BIRM.HUNTSVILLE,AL,Marshall County
35958,BIRM.HUNTSVILLE,AL,Jackson County
35959,BIRM.CHATTANOOGA,AL,Cherokee County
35960,BIRM.CHATTANOOGA,AL,Cherokee County
35961,BIRM.CHATTANOOGA,AL,Dekalb County
35962,BIRM.CHATTANOOGA,AL,Dekalb County
35963,BIRM.CHATTANOOGA,AL,Dekalb County
35964,BIRM.HUNTSVILLE,AL,Marshall County
35966,BIRM.HUNTSVILLE,AL,Jackson County
35967,BIRM.CHATTANOOGA,AL,Dekalb County
35968,BIRM.CHATTANOOGA,AL,Dekalb County
35971,BIRM.CHATTANOOGA,AL,Dekalb County
35972,BIRM.BIRMINGHAM,AL,Etowah County
35973,BIRM.CHATTANOOGA,AL,Cherokee County
35974,BIRM.CHATTANOOGA,AL,Dekalb County
35975,BIRM.CHATTANOOGA,AL,Dekalb County
35976,BIRM.HUNTSVILLE,AL,Marshall County
35978,BIRM.CHATTANOOGA,AL,Dekalb County
35979,BIRM.HUNTSVILLE,AL,Jackson County
35980,BIRM.HUNTSVILLE,AL,Marshall County
35981,BIRM.CHATTANOOGA,AL,Dekalb County
35983,BIRM.CHATTANOOGA,AL,Cherokee County
35984,BIRM.CHATTANOOGA,AL,Dekalb County
35986,BIRM.CHATTANOOGA,AL,Dekalb County
35987,BIRM.BIRMINGHAM,AL,St. Clair County
35988,BIRM.CHATTANOOGA,AL,Dekalb County
35989,BIRM.CHATTANOOGA,AL,Dekalb County
35990,BIRM.BIRMINGHAM,AL,Etowah County
36000,BIRM.BIRMINGHAM,AL,Etowah County
36003,BIRM.MONTGOMERY,AL,Autauga County
36005,BIRM.MONTGOMERY,AL,Pike County
36006,BIRM.MONTGOMERY,AL,Autauga County
36008,BIRM.MONTGOMERY,AL,Autauga County
36009,BIRM.MONTGOMERY,AL,Crenshaw County
36010,BIRM.MONTGOMERY,AL,Pike County
36013,BIRM.MONTGOMERY,AL,Montgomery County
36015,BIRM.MONTGOMERY,AL,Butler County
36016,BIRM.MONTGOMERY,AL,Barbour County
36017,BIRM.MONTGOMERY,AL,Barbour County
36020,BIRM.MONTGOMERY,AL,Elmore County
36022,BIRM.MONTGOMERY,AL,Elmore County
36023,BIRM.MONTGOMERY,AL,Tallapoosa County
36024,BIRM.MONTGOMERY,AL,Elmore County
36025,BIRM.MONTGOMERY,AL,Elmore County
36026,BIRM.MONTGOMERY,AL,Coosa County
36027,BIRM.MONTGOMERY,AL,Barbour County
36028,BIRM.MONTGOMERY,AL,Crenshaw County
36029,BIRM.MONTGOMERY,AL,Bullock County
36030,BIRM.MONTGOMERY,AL,Butler County
36032,BIRM.MONTGOMERY,AL,Lowndes County
36033,BIRM.MONTGOMERY,AL,Butler County
36034,BIRM.FORT WALTON BEACH,AL,Coffee County
36035,BIRM.MONTGOMERY,AL,Pike County
36036,BIRM.MONTGOMERY,AL,Montgomery County
36037,BIRM.MONTGOMERY,AL,Butler County
36038,BIRM.FORT WALTON BEACH,AL,Covington County
36039,BIRM.MONTGOMERY,AL,Macon County
36040,BIRM.MONTGOMERY,AL,Lowndes County
36041,BIRM.MONTGOMERY,AL,Crenshaw County
36042,BIRM.MONTGOMERY,AL,Crenshaw County
36043,BIRM.MONTGOMERY,AL,Lowndes County
36045,BIRM.MONTGOMERY,AL,Elmore County
36046,BIRM.MONTGOMERY,AL,Crenshaw County
36047,BIRM.MONTGOMERY,AL,Lowndes County
36048,BIRM.MONTGOMERY,AL,Barbour County
36049,BIRM.MONTGOMERY,AL,Crenshaw County
36051,BIRM.MONTGOMERY,AL,Autauga County
36052,BIRM.MONTGOMERY,AL,Montgomery County
36053,BIRM.MONTGOMERY,AL,Bullock County
36054,BIRM.MONTGOMERY,AL,Elmore County
36057,BIRM.MONTGOMERY,AL,Montgomery County
36064,BIRM.MONTGOMERY,AL,Montgomery County
36065,BIRM.MONTGOMERY,AL,Montgomery County
36066,BIRM.MONTGOMERY,AL,Autauga County
36067,BIRM.MONTGOMERY,AL,Autauga County
36068,BIRM.MONTGOMERY,AL,Autauga County
36069,BIRM.MONTGOMERY,AL,Montgomery County
36071,BIRM.MONTGOMERY,AL,Crenshaw County
36072,BIRM.MONTGOMERY,AL,Barbour County
36075,BIRM.MONTGOMERY,AL,Macon County
36078,BIRM.MONTGOMERY,AL,Elmore County
36079,BIRM.MONTGOMERY,AL,Pike County
36080,BIRM.MONTGOMERY,AL,Elmore County
36081,BIRM.MONTGOMERY,AL,Pike County
36082,BIRM.MONTGOMERY,AL,Pike County
36083,BIRM.MONTGOMERY,AL,Macon County
36087,BIRM.MONTGOMERY,AL,Macon County
36088,BIRM.MONTGOMERY,AL,Macon County
36089,BIRM.MONTGOMERY,AL,Bullock County
36091,BIRM.MONTGOMERY,AL,Chilton County
36092,BIRM.MONTGOMERY,AL,Elmore County
36093,BIRM.MONTGOMERY,AL,Elmore County
36101,BIRM.MONTGOMERY,AL,Montgomery County
36102,BIRM.MONTGOMERY,AL,Montgomery County
36103,BIRM.MONTGOMERY,AL,Montgomery County
36104,BIRM.MONTGOMERY,AL,Montgomery County
36105,BIRM.MONTGOMERY,AL,Montgomery County
36106,BIRM.MONTGOMERY,AL,Montgomery County
36107,BIRM.MONTGOMERY,AL,Montgomery County
36108,BIRM.MONTGOMERY,AL,Montgomery County
36109,BIRM.MONTGOMERY,AL,Montgomery County
36110,BIRM.MONTGOMERY,AL,Montgomery County
36111,BIRM.MONTGOMERY,AL,Montgomery County
36112,BIRM.MONTGOMERY,AL,Montgomery County
36113,BIRM.MONTGOMERY,AL,Montgomery County
36114,BIRM.MONTGOMERY,AL,Montgomery County
36115,BIRM.MONTGOMERY,AL,Montgomery County
36116,BIRM.MONTGOMERY,AL,Montgomery County
36117,BIRM.MONTGOMERY,AL,Montgomery County
36118,BIRM.MONTGOMERY,AL,Montgomery County
36120,BIRM.MONTGOMERY,AL,Montgomery County
36121,BIRM.MONTGOMERY,AL,Montgomery County
36123,BIRM.MONTGOMERY,AL,Montgomery County
36124,BIRM.MONTGOMERY,AL,Montgomery County
36125,BIRM.MONTGOMERY,AL,Montgomery County
36130,BIRM.MONTGOMERY,AL,Montgomery County
36131,BIRM.MONTGOMERY,AL,Montgomery County
36201,BIRM.BIRMINGHAM,AL,Calhoun County
36202,BIRM.BIRMINGHAM,AL,Calhoun County
36203,BIRM.BIRMINGHAM,AL,Calhoun County
36204,BIRM.BIRMINGHAM,AL,Calhoun County
36205,BIRM.BIRMINGHAM,AL,Calhoun County
36206,BIRM.BIRMINGHAM,AL,Calhoun County
36207,BIRM.BIRMINGHAM,AL,Calhoun County
36250,BIRM.BIRMINGHAM,AL,Calhoun County
36251,BIRM.AUBURN,AL,Clay County
36253,BIRM.BIRMINGHAM,AL,Calhoun County
36254,BIRM.BIRMINGHAM,AL,Calhoun County
36255,BIRM.AUBURN,AL,Clay County
36256,BIRM.MONTGOMERY,AL,Tallapoosa County
36257,BIRM.BIRMINGHAM,AL,Calhoun County
36258,BIRM.AUBURN,AL,Clay County
36260,BIRM.BIRMINGHAM,AL,Calhoun County
36262,BIRM.BIRMINGHAM,AL,Cleburne County
36263,BIRM.AUBURN,AL,Randolph County
36264,BIRM.BIRMINGHAM,AL,Cleburne County
36265,BIRM.BIRMINGHAM,AL,Calhoun County
36266,BIRM.AUBURN,AL,Clay County
36267,BIRM.AUBURN,AL,Clay County
36268,BIRM.BIRMINGHAM,AL,Talladega County
36269,BIRM.BIRMINGHAM,AL,Cleburne County
36271,BIRM.BIRMINGHAM,AL,Calhoun County
36272,BIRM.BIRMINGHAM,AL,Calhoun County
36273,BIRM.BIRMINGHAM,AL,Cleburne County
36274,BIRM.AUBURN,AL,Randolph County
36276,BIRM.AUBURN,AL,Randolph County
36277,BIRM.BIRMINGHAM,AL,Calhoun County
36278,BIRM.AUBURN,AL,Randolph County
36279,BIRM.BIRMINGHAM,AL,Calhoun County
36280,BIRM.AUBURN,AL,Randolph County
36301,BIRM.FORT WALTON BEACH,AL,Houston County
36302,BIRM.FORT WALTON BEACH,AL,Houston County
36303,BIRM.FORT WALTON BEACH,AL,Houston County
36304,BIRM.FORT WALTON BEACH,AL,Houston County
36305,BIRM.FORT WALTON BEACH,AL,Houston County
36310,BIRM.FORT WALTON BEACH,AL,Henry County
36311,BIRM.FORT WALTON BEACH,AL,Dale County
36312,BIRM.FORT WALTON BEACH,AL,Houston County
36313,BIRM.FORT WALTON BEACH,AL,Geneva County
36314,BIRM.FORT WALTON BEACH,AL,Geneva County
36316,BIRM.FORT WALTON BEACH,AL,Geneva County
36317,BIRM.FORT WALTON BEACH,AL,Henry County
36318,BIRM.FORT WALTON BEACH,AL,Geneva County
36319,BIRM.FORT WALTON BEACH,AL,Henry County
36320,BIRM.FORT WALTON BEACH,AL,Houston County
36321,BIRM.FORT WALTON BEACH,AL,Houston County
36322,BIRM.FORT WALTON BEACH,AL,Dale County
36323,BIRM.FORT WALTON BEACH,AL,Coffee County
36330,BIRM.FORT WALTON BEACH,AL,Coffee County
36331,BIRM.FORT WALTON BEACH,AL,Coffee County
36340,BIRM.FORT WALTON BEACH,AL,Geneva County
36343,BIRM.FORT WALTON BEACH,AL,Houston County
36344,BIRM.FORT WALTON BEACH,AL,Geneva County
36345,BIRM.FORT WALTON BEACH,AL,Henry County
36346,BIRM.FORT WALTON BEACH,AL,Coffee County
36349,BIRM.FORT WALTON BEACH,AL,Geneva County
36350,BIRM.FORT WALTON BEACH,AL,Dale County
36351,BIRM.FORT WALTON BEACH,AL,Coffee County
36352,BIRM.FORT WALTON BEACH,AL,Dale County
36353,BIRM.FORT WALTON BEACH,AL,Henry County
36360,BIRM.FORT WALTON BEACH,AL,Dale County
36361,BIRM.FORT WALTON BEACH,AL,Dale County
36362,BIRM.FORT WALTON BEACH,AL,Dale County
36370,BIRM.FORT WALTON BEACH,AL,Houston County
36371,BIRM.FORT WALTON BEACH,AL,Dale County
36373,BIRM.FORT WALTON BEACH,AL,Henry County
36374,BIRM.FORT WALTON BEACH,AL,Dale County
36375,BIRM.FORT WALTON BEACH,AL,Geneva County
36376,BIRM.FORT WALTON BEACH,AL,Houston County
36400,BIRM.FORT WALTON BEACH,AL,Houston County
36401,BIRM.FORT WALTON BEACH,AL,Conecuh County
36420,BIRM.FORT WALTON BEACH,AL,Covington County
36421,BIRM.FORT WALTON BEACH,AL,Covington County
36425,BIRM.MOBILE,AL,Monroe County
36426,BIRM.MOBILE,AL,Escambia County
36427,BIRM.MOBILE,AL,Escambia County
36429,BIRM.FORT WALTON BEACH,AL,Conecuh County
36432,BIRM.FORT WALTON BEACH,AL,Conecuh County
36435,BIRM.MONTGOMERY,AL,Wilcox County
36436,BIRM.MOBILE,AL,Clarke County
36439,BIRM.MOBILE,AL,Monroe County
36441,BIRM.MOBILE,AL,Escambia County
36442,BIRM.FORT WALTON BEACH,AL,Covington County
36444,BIRM.MOBILE,AL,Monroe County
36445,BIRM.MOBILE,AL,Monroe County
36446,BIRM.MOBILE,AL,Clarke County
36451,BIRM.MOBILE,AL,Clarke County
36453,BIRM.FORT WALTON BEACH,AL,Coffee County
36454,BIRM.FORT WALTON BEACH,AL,Conecuh County
36455,BIRM.FORT WALTON BEACH,AL,Covington County
36456,BIRM.MONTGOMERY,AL,Butler County
36458,BIRM.MOBILE,AL,Monroe County
36460,BIRM.MOBILE,AL,Monroe County
36461,BIRM.MOBILE,AL,Monroe County
36467,BIRM.FORT WALTON BEACH,AL,Covington County
36470,BIRM.MOBILE,AL,Monroe County
36471,BIRM.MOBILE,AL,Monroe County
36473,BIRM.FORT WALTON BEACH,AL,Conecuh County
36474,BIRM.FORT WALTON BEACH,AL,Covington County
36475,BIRM.FORT WALTON BEACH,AL,Conecuh County
36476,BIRM.FORT WALTON BEACH,AL,Covington County
36477,BIRM.FORT WALTON BEACH,AL,Geneva County
36480,BIRM.MOBILE,AL,Monroe County
36481,BIRM.MOBILE,AL,Monroe County
36482,BIRM.MOBILE,AL,Clarke County
36483,BIRM.FORT WALTON BEACH,AL,Covington County
36500,BIRM.FORT WALTON BEACH,AL,Covington County
36502,BIRM.MOBILE,AL,Escambia County
36503,BIRM.MOBILE,AL,Escambia County
36504,BIRM.MOBILE,AL,Escambia County
36505,NORL.MOBILE,AL,Mobile County
36507,NORL.MOBILE,AL,Baldwin County
36509,NORL.MOBILE,AL,Mobile County
36510,NORL.MOBILE,AL,Mobile County
36511,NORL.MOBILE,AL,Baldwin County
36512,NORL.MOBILE,AL,Mobile County
36513,BIRM.MOBILE,AL,Washington County
36515,BIRM.MOBILE,AL,Clarke County
36518,BIRM.MOBILE,AL,Washington County
36520,BIRM.MOBILE,AL,Washington County
36521,NORL.MOBILE,AL,Mobile County
36522,NORL.MOBILE,AL,Mobile County
36523,NORL.MOBILE,AL,Mobile County
36524,BIRM.MOBILE,AL,Clarke County
36525,NORL.MOBILE,AL,Mobile County
36526,NORL.MOBILE,AL,Baldwin County
36527,NORL.MOBILE,AL,Baldwin County
36528,NORL.MOBILE,AL,Mobile County
36529,BIRM.MOBILE,AL,Washington County
36530,NORL.MOBILE,AL,Baldwin County
36532,NORL.MOBILE,AL,Baldwin County
36533,NORL.MOBILE,AL,Baldwin County
36535,NORL.MOBILE,AL,Baldwin County
36536,NORL.MOBILE,AL,Baldwin County
36538,BIRM.MOBILE,AL,Washington County
36539,BIRM.MOBILE,AL,Washington County
36540,BIRM.MOBILE,AL,Clarke County
36541,NORL.MOBILE,AL,Mobile County
36542,NORL.MOBILE,AL,Baldwin County
36543,BIRM.MOBILE,AL,Escambia County
36544,NORL.MOBILE,AL,Mobile County
36545,BIRM.MOBILE,AL,Clarke County
36547,NORL.MOBILE,AL,Baldwin County
36548,BIRM.MOBILE,AL,Washington County
36549,NORL.MOBILE,AL,Baldwin County
36550,NORL.MOBILE,AL,Baldwin County
36551,NORL.MOBILE,AL,Baldwin County
36553,BIRM.MOBILE,AL,Washington County
36555,NORL.MOBILE,AL,Baldwin County
36556,BIRM.MOBILE,AL,Washington County
36557,BIRM.MOBILE,AL,Washington County
36558,BIRM.MOBILE,AL,Washington County
36559,NORL.MOBILE,AL,Baldwin County
36560,NORL.MOBILE,AL,Mobile County
36561,NORL.MOBILE,AL,Baldwin County
36562,NORL.MOBILE,AL,Baldwin County
36564,NORL.MOBILE,AL,Baldwin County
36567,NORL.MOBILE,AL,Baldwin County
36568,NORL.MOBILE,AL,Mobile County
36569,BIRM.MOBILE,AL,Washington County
36570,BIRM.MOBILE,AL,Clarke County
36571,NORL.MOBILE,AL,Mobile County
36572,NORL.MOBILE,AL,Mobile County
36574,NORL.MOBILE,AL,Baldwin County
36575,NORL.MOBILE,AL,Mobile County
36576,NORL.MOBILE,AL,Baldwin County
36577,NORL.MOBILE,AL,Baldwin County
36578,NORL.MOBILE,AL,Baldwin County
36579,NORL.MOBILE,AL,Baldwin County
36580,NORL.MOBILE,AL,Baldwin County
36581,BIRM.MOBILE,AL,Washington County
36582,NORL.MOBILE,AL,Mobile County
36583,BIRM.MOBILE,AL,Washington County
36584,BIRM.MOBILE,AL,Washington County
36585,BIRM.MOBILE,AL,Washington County
36587,NORL.MOBILE,AL,Mobile County
36588,NORL.MOBILE,AL,Mobile County
36590,NORL.MOBILE,AL,Mobile County
36601,NORL.MOBILE,AL,Mobile County
36602,NORL.MOBILE,AL,Mobile County
36603,NORL.MOBILE,AL,Mobile County
36604,NORL.MOBILE,AL,Mobile County
36605,NORL.MOBILE,AL,Mobile County
36606,NORL.MOBILE,AL,Mobile County
36607,NORL.MOBILE,AL,Mobile County
36608,NORL.MOBILE,AL,Mobile County
36609,NORL.MOBILE,AL,Mobile County
36610,NORL.MOBILE,AL,Mobile County
36611,NORL.MOBILE,AL,Mobile County
36612,NORL.MOBILE,AL,Mobile County
36613,NORL.MOBILE,AL,Mobile County
36615,NORL.MOBILE,AL,Mobile County
36616,NORL.MOBILE,AL,Mobile County
36617,NORL.MOBILE,AL,Mobile County
36618,NORL.MOBILE,AL,Mobile County
36619,NORL.MOBILE,AL,Mobile County
36624,NORL.MOBILE,AL,Mobile County
36625,NORL.MOBILE,AL,Mobile County
36630,NORL.MOBILE,AL,Mobile County
36633,NORL.MOBILE,AL,Mobile County
36640,NORL.MOBILE,AL,Mobile County
36644,NORL.MOBILE,AL,Mobile County
36652,NORL.MOBILE,AL,Mobile County
36660,NORL.MOBILE,AL,Mobile County
36670,NORL.MOBILE,AL,Mobile County
36671,NORL.MOBILE,AL,Mobile County
36685,NORL.MOBILE,AL,Mobile County
36688,NORL.MOBILE,AL,Mobile County
36689,NORL.MOBILE,AL,Mobile County
36691,NORL.MOBILE,AL,Mobile County
36693,NORL.MOBILE,AL,Mobile County
36695,NORL.MOBILE,AL,Mobile County
36701,BIRM.MONTGOMERY,AL,Dallas County
36702,BIRM.MONTGOMERY,AL,Dallas County
36703,BIRM.MONTGOMERY,AL,Dallas County
36720,BIRM.MONTGOMERY,AL,Wilcox County
36722,BIRM.MONTGOMERY,AL,Wilcox County
36726,BIRM.MONTGOMERY,AL,Wilcox County
36727,BIRM.MOBILE,AL,Clarke County
36728,BIRM.MONTGOMERY,AL,Wilcox County
36732,BIRM.TUSCALOOSA,AL,Marengo County
36736,BIRM.TUSCALOOSA,AL,Marengo County
36738,BIRM.TUSCALOOSA,AL,Marengo County
36740,BIRM.TUSCALOOSA,AL,Greene County
36742,BIRM.TUSCALOOSA,AL,Marengo County
36744,BIRM.TUSCALOOSA,AL,Hale County
36748,BIRM.TUSCALOOSA,AL,Marengo County
36749,BIRM.MONTGOMERY,AL,Autauga County
36750,BIRM.MONTGOMERY,AL,Chilton County
36751,BIRM.MONTGOMERY,AL,Wilcox County
36752,BIRM.MONTGOMERY,AL,Lowndes County
36753,BIRM.MONTGOMERY,AL,Wilcox County
36754,BIRM.TUSCALOOSA,AL,Marengo County
36756,BIRM.TUSCALOOSA,AL,Perry County
36758,BIRM.MONTGOMERY,AL,Dallas County
36759,BIRM.MONTGOMERY,AL,Dallas County
36761,BIRM.MONTGOMERY,AL,Dallas County
36762,BIRM.MOBILE,AL,Clarke County
36763,BIRM.TUSCALOOSA,AL,Marengo County
36764,BIRM.TUSCALOOSA,AL,Marengo County
36765,BIRM.TUSCALOOSA,AL,Hale County
36766,BIRM.MONTGOMERY,AL,Wilcox County
36767,BIRM.MONTGOMERY,AL,Dallas County
36768,BIRM.MONTGOMERY,AL,Wilcox County
36769,BIRM.MONTGOMERY,AL,Wilcox County
36773,BIRM.MONTGOMERY,AL,Dallas County
36775,BIRM.MONTGOMERY,AL,Dallas County
36776,BIRM.TUSCALOOSA,AL,Hale County
36780,BIRM.TUSCALOOSA,AL,Hale County
36782,BIRM.TUSCALOOSA,AL,Marengo County
36783,BIRM.TUSCALOOSA,AL,Marengo County
36784,BIRM.MOBILE,AL,Clarke County
36785,BIRM.MONTGOMERY,AL,Lowndes County
36786,BIRM.TUSCALOOSA,AL,Perry County
36790,BIRM.MONTGOMERY,AL,Chilton County
36792,BIRM.BIRMINGHAM,AL,Bibb County
36793,BIRM.BIRMINGHAM,AL,Bibb County
36800,BIRM.BIRMINGHAM,AL,Bibb County
36801,ATLA.AUBURN,AL,Lee County
36802,ATLA.AUBURN,AL,Lee County
36803,ATLA.AUBURN,AL,Lee County
36804,ATLA.AUBURN,AL,Lee County
36830,ATLA.AUBURN,AL,Lee County
